co_kV:	690.0026667
co_mA:	34689.19811
co_sec:	29106
co_D:	-67396.55975
co_size_times:	3.9982002504686105

calculate formula:
DAP_uGym2 = (co_kV*kV + co_mA*mA + co_sec*sec + co_D) * co_size_times / 100000


kV	uA	ms	DAP_uGym2
83	4000	700	5.957504450481415
83	4000	800	6.073876066971555
83	4000	900	6.190247683461694
83	4000	1000	6.3066192999518345
83	4000	1100	6.422990916441973
83	4000	1250	6.597548341177183
83	4000	1400	6.77210576591239
83	5000	500	7.11170482322071
83	5000	550	7.169890631465779
83	5000	625	7.257169343833384
83	5000	700	7.344448056200987
83	5000	800	7.460819672691128
83	5000	900	7.5771912891812665
83	5000	1000	7.693562905671407
83	5000	1100	7.809934522161546
83	5000	1250	7.984491946896755
83	5000	1400	8.159049371631964
84	500	500	0.8980462858308734
84	500	550	0.9562320940759432
84	500	625	1.0435108064435477
84	500	700	1.1307895188111519
84	500	800	1.2471611353012917
84	500	900	1.3635327517914313
84	500	1000	1.4799043682815702
84	500	1100	1.5962759847717098
84	500	1250	1.7708334095069187
84	500	1400	1.9453908342421276
84	625	500	1.07141423654582
84	625	550	1.1296000447908898
84	625	625	1.216878757158494
84	625	700	1.3041574695260987
84	625	800	1.4205290860162383
84	625	900	1.5369007025063777
84	625	1000	1.6532723189965168
84	625	1100	1.7696439354866564
84	625	1250	1.9442013602218653
84	625	1400	2.118758784957074
84	800	500	1.3141293675467451
84	800	550	1.3723151757918148
84	800	625	1.4595938881594195
84	800	700	1.5468726005270237
84	800	800	1.6632442170171635
84	800	900	1.779615833507303
84	800	1000	1.8959874499974418
84	800	1100	2.0123590664875817
84	800	1250	2.18691649122279
84	800	1400	2.3614739159579994
84	1000	500	1.5915180886906597
84	1000	550	1.6497038969357296
84	1000	625	1.7369826093033338
84	1000	700	1.8242613216709382
84	1000	800	1.9406329381610778
84	1000	900	2.0570045546512175
84	1000	1000	2.1733761711413564
84	1000	1100	2.289747787631496
84	1000	1250	2.464305212366705
84	1000	1400	2.638862637101913
84	1250	500	1.9382539901205527
84	1250	550	1.9964397983656226
84	1250	625	2.083718510733227
84	1250	700	2.1709972231008314
84	1250	800	2.2873688395909713
84	1250	900	2.40374045608111
84	1250	1000	2.5201120725712496
84	1250	1100	2.6364836890613885
84	1250	1250	2.8110411137965987
84	1250	1400	2.9855985385318062
84	1575	500	2.389010661979414
84	1575	550	2.4471964702244837
84	1575	625	2.534475182592088
84	1575	700	2.621753894959692
84	1575	800	2.738125511449832
84	1575	900	2.854497127939972
84	1575	1000	2.97086874443011
84	1575	1100	3.0872403609202497
84	1575	1250	3.2617977856554585
84	1575	1400	3.4363552103906683
84	2000	500	2.9784616944102327
84	2000	550	3.0366475026553017
84	2000	625	3.1239262150229066
84	2000	700	3.2112049273905106
84	2000	800	3.3275765438806504
84	2000	900	3.4439481603707898
84	2000	1000	3.5603197768609296
84	2000	1100	3.676691393351068
84	2000	1250	3.851248818086278
84	2000	1400	4.025806242821486
84	2500	500	3.6719334972700186
84	2500	550	3.730119305515088
84	2500	625	3.817398017882693
84	2500	700	3.904676730250298
84	2500	800	4.021048346740437
84	2500	900	4.137419963230576
84	2500	1000	4.2537915797207155
84	2500	1100	4.370163196210855
84	2500	1250	4.544720620946064
84	2500	1400	4.719278045681273
84	3150	500	4.573446840987741
84	3150	550	4.63163264923281
84	3150	625	4.718911361600416
84	3150	700	4.80619007396802
84	3150	800	4.922561690458158
84	3150	900	5.038933306948298
84	3150	1000	5.155304923438438
84	3150	1100	5.271676539928578
84	3150	1250	5.446233964663786
84	3150	1400	5.620791389398995
84	4000	500	5.752348905849376
84	4000	550	5.810534714094445
84	4000	625	5.897813426462051
84	4000	700	5.985092138829656
84	4000	800	6.101463755319794
84	4000	900	6.217835371809936
84	4000	1000	6.334206988300074
84	4000	1100	6.4505786047902145
84	4000	1250	6.625136029525422
84	4000	1400	6.799693454260632
84	5000	500	7.139292511568949
84	5000	550	7.197478319814018
84	5000	625	7.2847570321816235
84	5000	700	7.372035744549229
84	5000	800	7.488407361039366
84	5000	900	7.604778977529508
84	5000	1000	7.721150594019646
84	5000	1100	7.837522210509785
84	5000	1250	8.012079635244994
84	5000	1400	8.186637059980201
85	500	500	0.9256339741791132
85	500	550	0.9838197824241829
85	500	625	1.0710984947917874
85	500	700	1.1583772071593916
85	500	800	1.2747488236495315
85	500	900	1.3911204401396704
85	500	1000	1.50749205662981
85	500	1100	1.6238636731199496
85	500	1250	1.7984210978551585
85	500	1400	1.9729785225903673
85	625	500	1.0990019248940597
85	625	550	1.1571877331391296
85	625	625	1.2444664455067338
85	625	700	1.3317451578743384
85	625	800	1.4481167743644778
85	625	900	1.5644883908546168
85	625	1000	1.6808600073447566
85	625	1100	1.7972316238348962
85	625	1250	1.971789048570105
85	625	1400	2.146346473305314
85	800	500	1.341717055894985
85	800	550	1.3999028641400546
85	800	625	1.487181576507659
85	800	700	1.5744602888752635
85	800	800	1.690831905365403
85	800	900	1.807203521855542
85	800	1000	1.9235751383456816
85	800	1100	2.0399467548358214
85	800	1250	2.21450417957103
85	800	1400	2.389061604306239
85	1000	500	1.6191057770388992
85	1000	550	1.6772915852839692
85	1000	625	1.7645702976515736
85	1000	700	1.851849010019178
85	1000	800	1.9682206265093176
85	1000	900	2.0845922429994563
85	1000	1000	2.200963859489596
85	1000	1100	2.3173354759797355
85	1000	1250	2.491892900714945
85	1000	1400	2.6664503254501533
85	1250	500	1.9658416784687922
85	1250	550	2.0240274867138623
85	1250	625	2.1113061990814663
85	1250	700	2.198584911449071
85	1250	800	2.3149565279392106
85	1250	900	2.4313281444293495
85	1250	1000	2.5476997609194894
85	1250	1100	2.664071377409629
85	1250	1250	2.8386288021448376
85	1250	1400	3.013186226880047
85	1575	500	2.4165983503276536
85	1575	550	2.4747841585727235
85	1575	625	2.562062870940328
85	1575	700	2.6493415833079315
85	1575	800	2.765713199798072
85	1575	900	2.8820848162882107
85	1575	1000	2.99845643277835
85	1575	1100	3.11482804926849
85	1575	1250	3.289385474003699
85	1575	1400	3.4639428987389076
85	2000	500	3.006049382758472
85	2000	550	3.0642351910035406
85	2000	625	3.151513903371146
85	2000	700	3.2387926157387508
85	2000	800	3.3551642322288897
85	2000	900	3.471535848719029
85	2000	1000	3.5879074652091685
85	2000	1100	3.7042790816993083
85	2000	1250	3.878836506434517
85	2000	1400	4.053393931169726
85	2500	500	3.699521185618258
85	2500	550	3.757706993863327
85	2500	625	3.8449857062309323
85	2500	700	3.932264418598537
85	2500	800	4.048636035088676
85	2500	900	4.165007651578815
85	2500	1000	4.281379268068955
85	2500	1100	4.397750884559095
85	2500	1250	4.5723083092943035
85	2500	1400	4.746865734029512
85	3150	500	4.60103452933598
85	3150	550	4.659220337581049
85	3150	625	4.746499049948654
85	3150	700	4.833777762316259
85	3150	800	4.9501493788063975
85	3150	900	5.066520995296537
85	3150	1000	5.182892611786677
85	3150	1100	5.299264228276817
85	3150	1250	5.473821653012025
85	3150	1400	5.648379077747235
85	4000	500	5.779936594197616
85	4000	550	5.838122402442686
85	4000	625	5.92540111481029
85	4000	700	6.012679827177895
85	4000	800	6.1290514436680334
85	4000	900	6.245423060158174
85	4000	1000	6.361794676648313
85	4000	1100	6.478166293138454
85	4000	1250	6.652723717873662
85	4000	1400	6.827281142608871
85	5000	500	7.166880199917188
85	5000	550	7.2250660081622575
85	5000	625	7.312344720529862
85	5000	700	7.399623432897467
85	5000	800	7.515995049387606
85	5000	900	7.632366665877747
85	5000	1000	7.748738282367886
85	5000	1100	7.865109898858024
85	5000	1250	8.039667323593234
85	5000	1400	8.214224748328444
86	500	500	0.9532216625273523
86	500	550	1.0114074707724219
86	500	625	1.0986861831400265
86	500	700	1.1859648955076307
86	500	800	1.3023365119977706
86	500	900	1.4187081284879095
86	500	1000	1.5350797449780493
86	500	1100	1.6514513614681887
86	500	1250	1.8260087862033976
86	500	1400	2.0005662109386066
86	625	500	1.1265896132422988
86	625	550	1.1847754214873687
86	625	625	1.272054133854973
86	625	700	1.3593328462225776
86	625	800	1.475704462712717
86	625	900	1.592076079202856
86	625	1000	1.7084476956929957
86	625	1100	1.8248193121831353
86	625	1250	1.999376736918344
86	625	1400	2.1739341616535532
86	800	500	1.369304744243224
86	800	550	1.4274905524882937
86	800	625	1.5147692648558981
86	800	700	1.6020479772235026
86	800	800	1.7184195937136424
86	800	900	1.8347912102037813
86	800	1000	1.9511628266939207
86	800	1100	2.0675344431840603
86	800	1250	2.242091867919269
86	800	1400	2.416649292654478
86	1000	500	1.6466934653871386
86	1000	550	1.7048792736322083
86	1000	625	1.7921579859998127
86	1000	700	1.8794366983674171
86	1000	800	1.9958083148575567
86	1000	900	2.1121799313476957
86	1000	1000	2.2285515478378355
86	1000	1100	2.344923164327975
86	1000	1250	2.5194805890631837
86	1000	1400	2.6940380137983926
86	1250	500	1.9934293668170318
86	1250	550	2.0516151750621017
86	1250	625	2.1388938874297057
86	1250	700	2.22617259979731
86	1250	800	2.34254421628745
86	1250	900	2.458915832777589
86	1250	1000	2.5752874492677282
86	1250	1100	2.691659065757868
86	1250	1250	2.866216490493077
86	1250	1400	3.0407739152282858
86	1575	500	2.4441860386758925
86	1575	550	2.5023718469209624
86	1575	625	2.589650559288567
86	1575	700	2.6769292716561703
86	1575	800	2.7933008881463115
86	1575	900	2.90967250463645
86	1575	1000	3.0260441211265894
86	1575	1100	3.142415737616729
86	1575	1250	3.316973162351938
86	1575	1400	3.491530587087147
86	2000	500	3.033637071106711
86	2000	550	3.09182287935178
86	2000	625	3.1791015917193852
86	2000	700	3.26638030408699
86	2000	800	3.3827519205771286
86	2000	900	3.499123537067268
86	2000	1000	3.615495153557408
86	2000	1100	3.7318667700475476
86	2000	1250	3.906424194782756
86	2000	1400	4.080981619517965
86	2500	500	3.727108873966497
86	2500	550	3.7852946822115663
86	2500	625	3.8725733945791716
86	2500	700	3.9598521069467765
86	2500	800	4.0762237234369145
86	2500	900	4.192595339927054
86	2500	1000	4.308966956417194
86	2500	1100	4.425338572907334
86	2500	1250	4.599895997642542
86	2500	1400	4.774453422377751
86	3150	500	4.628622217684219
86	3150	550	4.686808025929288
86	3150	625	4.7740867382968935
86	3150	700	4.861365450664499
86	3150	800	4.977737067154637
86	3150	900	5.094108683644777
86	3150	1000	5.210480300134916
86	3150	1100	5.326851916625056
86	3150	1250	5.501409341360264
86	3150	1400	5.675966766095473
86	4000	500	5.807524282545855
86	4000	550	5.865710090790924
86	4000	625	5.952988803158529
86	4000	700	6.040267515526134
86	4000	800	6.156639132016273
86	4000	900	6.2730107485064135
86	4000	1000	6.389382364996552
86	4000	1100	6.505753981486692
86	4000	1250	6.6803114062219
86	4000	1400	6.854868830957111
86	5000	500	7.194467888265428
86	5000	550	7.252653696510497
86	5000	625	7.339932408878102
86	5000	700	7.427211121245707
86	5000	800	7.5435827377358455
86	5000	900	7.659954354225985
86	5000	1000	7.776325970716124
86	5000	1100	7.892697587206263
86	5000	1250	8.067255011941473
86	5000	1400	8.24181243667668
87	500	500	0.9808093508755921
87	500	550	1.0389951591206616
87	500	625	1.1262738714882663
87	500	700	1.2135525838558705
87	500	800	1.3299242003460103
87	500	900	1.4462958168361497
87	500	1000	1.5626674333262889
87	500	1100	1.6790390498164285
87	500	1250	1.8535964745516373
87	500	1400	2.028153899286846
87	625	500	1.1541773015905386
87	625	550	1.2123631098356085
87	625	625	1.2996418222032127
87	625	700	1.3869205345708173
87	625	800	1.5032921510609567
87	625	900	1.6196637675510963
87	625	1000	1.7360353840412355
87	625	1100	1.852407000531375
87	625	1250	2.0269644252665837
87	625	1400	2.201521850001793
87	800	500	1.3968924325914638
87	800	550	1.4550782408365335
87	800	625	1.542356953204138
87	800	700	1.6296356655717423
87	800	800	1.746007282061882
87	800	900	1.8623788985520215
87	800	1000	1.9787505150421605
87	800	1100	2.0951221315323
87	800	1250	2.269679556267509
87	800	1400	2.444236981002718
87	1000	500	1.6742811537353781
87	1000	550	1.732466961980448
87	1000	625	1.8197456743480525
87	1000	700	1.9070243867156569
87	1000	800	2.023396003205796
87	1000	900	2.139767619695936
87	1000	1000	2.2561392361860753
87	1000	1100	2.3725108526762146
87	1000	1250	2.547068277411423
87	1000	1400	2.7216257021466332
87	1250	500	2.0210170551652715
87	1250	550	2.0792028634103414
87	1250	625	2.1664815757779454
87	1250	700	2.25376028814555
87	1250	800	2.3701319046356897
87	1250	900	2.486503521125829
87	1250	1000	2.6028751376159676
87	1250	1100	2.7192467541061074
87	1250	1250	2.893804178841316
87	1250	1400	3.068361603576526
87	1575	500	2.4717737270241322
87	1575	550	2.529959535269202
87	1575	625	2.6172382476368075
87	1575	700	2.704516960004411
87	1575	800	2.8208885764945504
87	1575	900	2.93726019298469
87	1575	1000	3.0536318094748296
87	1575	1100	3.170003425964968
87	1575	1250	3.3445608507001783
87	1575	1400	3.519118275435386
87	2000	500	3.06122475945495
87	2000	550	3.11941056770002
87	2000	625	3.206689280067624
87	2000	700	3.2939679924352294
87	2000	800	3.410339608925369
87	2000	900	3.526711225415508
87	2000	1000	3.6430828419056467
87	2000	1100	3.7594544583957865
87	2000	1250	3.9340118831309954
87	2000	1400	4.108569307866205
87	2500	500	3.754696562314736
87	2500	550	3.8128823705598056
87	2500	625	3.9001610829274105
87	2500	700	3.987439795295016
87	2500	800	4.103811411785154
87	2500	900	4.220183028275293
87	2500	1000	4.336554644765433
87	2500	1100	4.4529262612555724
87	2500	1250	4.627483685990781
87	2500	1400	4.802041110725991
87	3150	500	4.6562099060324575
87	3150	550	4.7143957142775275
87	3150	625	4.801674426645133
87	3150	700	4.888953139012737
87	3150	800	5.005324755502876
87	3150	900	5.121696371993016
87	3150	1000	5.238067988483156
87	3150	1100	5.354439604973295
87	3150	1250	5.528997029708503
87	3150	1400	5.703554454443713
87	4000	500	5.835111970894094
87	4000	550	5.893297779139163
87	4000	625	5.980576491506769
87	4000	700	6.067855203874374
87	4000	800	6.184226820364511
87	4000	900	6.300598436854653
87	4000	1000	6.416970053344791
87	4000	1100	6.533341669834932
87	4000	1250	6.7078990945701396
87	4000	1400	6.882456519305349
87	5000	500	7.222055576613666
87	5000	550	7.280241384858735
87	5000	625	7.367520097226341
87	5000	700	7.454798809593946
87	5000	800	7.571170426084084
87	5000	900	7.687542042574226
87	5000	1000	7.803913659064364
87	5000	1100	7.920285275554503
87	5000	1250	8.094842700289712
87	5000	1400	8.269400125024921
88	500	500	1.0083970392238317
88	500	550	1.0665828474689014
88	500	625	1.1538615598365058
88	500	700	1.2411402722041103
88	500	800	1.3575118886942499
88	500	900	1.473883505184389
88	500	1000	1.5902551216745286
88	500	1100	1.7066267381646683
88	500	1250	1.881184162899877
88	500	1400	2.0557415876350857
88	625	500	1.1817649899387783
88	625	550	1.239950798183848
88	625	625	1.3272295105514524
88	625	700	1.4145082229190569
88	625	800	1.5308798394091965
88	625	900	1.6472514558993354
88	625	1000	1.7636230723894752
88	625	1100	1.8799946888796146
88	625	1250	2.0545521136148235
88	625	1400	2.229109538350033
88	800	500	1.4244801209397036
88	800	550	1.4826659291847732
88	800	625	1.5699446415523777
88	800	700	1.6572233539199819
88	800	800	1.7735949704101217
88	800	900	1.8899665869002606
88	800	1000	2.0063382033904
88	800	1100	2.12270981988054
88	800	1250	2.2972672446157487
88	800	1400	2.4718246693509576
88	1000	500	1.7018688420836179
88	1000	550	1.7600546503286878
88	1000	625	1.847333362696292
88	1000	700	1.9346120750638967
88	1000	800	2.050983691554036
88	1000	900	2.167355308044175
88	1000	1000	2.283726924534315
88	1000	1100	2.400098541024454
88	1000	1250	2.5746559657596633
88	1000	1400	2.749213390494872
88	1250	500	2.0486047435135113
88	1250	550	2.1067905517585808
88	1250	625	2.194069264126185
88	1250	700	2.2813479764937896
88	1250	800	2.3977195929839294
88	1250	900	2.514091209474068
88	1250	1000	2.6304628259642078
88	1250	1100	2.7468344424543476
88	1250	1250	2.921391867189556
88	1250	1400	3.0959492919247653
88	1575	500	2.499361415372372
88	1575	550	2.5575472236174415
88	1575	625	2.6448259359850463
88	1575	700	2.732104648352651
88	1575	800	2.8484762648427897
88	1575	900	2.9648478813329295
88	1575	1000	3.081219497823069
88	1575	1100	3.1975911143132083
88	1575	1250	3.3721485390484176
88	1575	1400	3.546705963783626
88	2000	500	3.0888124478031904
88	2000	550	3.1469982560482594
88	2000	625	3.2342769684158643
88	2000	700	3.3215556807834683
88	2000	800	3.4379272972736095
88	2000	900	3.5542989137637475
88	2000	1000	3.6706705302538873
88	2000	1100	3.787042146744027
88	2000	1250	3.9615995714792356
88	2000	1400	4.136156996214445
88	2500	500	3.7822842506629764
88	2500	550	3.840470058908046
88	2500	625	3.9277487712756507
88	2500	700	4.015027483643254
88	2500	800	4.131399100133395
88	2500	900	4.247770716623534
88	2500	1000	4.364142333113674
88	2500	1100	4.4805139496038136
88	2500	1250	4.6550713743390215
88	2500	1400	4.82962879907423
88	3150	500	4.683797594380699
88	3150	550	4.741983402625768
88	3150	625	4.829262114993373
88	3150	700	4.916540827360977
88	3150	800	5.032912443851117
88	3150	900	5.149284060341255
88	3150	1000	5.265655676831396
88	3150	1100	5.382027293321535
88	3150	1250	5.556584718056745
88	3150	1400	5.731142142791952
88	4000	500	5.8626996592423355
88	4000	550	5.9208854674874045
88	4000	625	6.00816417985501
88	4000	700	6.0954428922226125
88	4000	800	6.211814508712753
88	4000	900	6.328186125202892
88	4000	1000	6.444557741693033
88	4000	1100	6.560929358183171
88	4000	1250	6.735486782918381
88	4000	1400	6.910044207653589
88	5000	500	7.249643264961908
88	5000	550	7.307829073206977
88	5000	625	7.395107785574583
88	5000	700	7.482386497942185
88	5000	800	7.598758114432326
88	5000	900	7.715129730922464
88	5000	1000	7.831501347412605
88	5000	1100	7.947872963902744
88	5000	1250	8.122430388637953
88	5000	1400	8.29698781337316
89	500	500	1.0359847275720708
89	500	550	1.0941705358171405
89	500	625	1.181449248184745
89	500	700	1.2687279605523496
89	500	800	1.3850995770424892
89	500	900	1.5014711935326281
89	500	1000	1.6178428100227678
89	500	1100	1.7342144265129074
89	500	1250	1.9087718512481162
89	500	1400	2.083329275983325
89	625	500	1.2093526782870174
89	625	550	1.2675384865320873
89	625	625	1.3548171988996915
89	625	700	1.442095911267296
89	625	800	1.5584675277574356
89	625	900	1.6748391442475745
89	625	1000	1.7912107607377143
89	625	1100	1.907582377227854
89	625	1250	2.082139801963063
89	625	1400	2.2566972266982717
89	800	500	1.4520678092879427
89	800	550	1.5102536175330123
89	800	625	1.5975323299006168
89	800	700	1.6848110422682212
89	800	800	1.8011826587583608
89	800	900	1.9175542752484998
89	800	1000	2.0339258917386394
89	800	1100	2.150297508228779
89	800	1250	2.3248549329639876
89	800	1400	2.499412357699197
89	1000	500	1.729456530431857
89	1000	550	1.787642338676927
89	1000	625	1.8749210510445313
89	1000	700	1.9621997634121358
89	1000	800	2.078571379902275
89	1000	900	2.194942996392414
89	1000	1000	2.311314612882554
89	1000	1100	2.4276862293726933
89	1000	1250	2.602243654107902
89	1000	1400	2.7768010788431114
89	1250	500	2.07619243186175
89	1250	550	2.13437824010682
89	1250	625	2.221656952474424
89	1250	700	2.308935664842029
89	1250	800	2.4253072813321683
89	1250	900	2.5416788978223073
89	1250	1000	2.658050514312447
89	1250	1100	2.774422130802587
89	1250	1250	2.9489795555377953
89	1250	1400	3.123536980273004
89	1575	500	2.5269491037206113
89	1575	550	2.5851349119656803
89	1575	625	2.6724136243332857
89	1575	700	2.75969233670089
89	1575	800	2.876063953191029
89	1575	900	2.9924355696811684
89	1575	1000	3.108807186171308
89	1575	1100	3.2251788026614476
89	1575	1250	3.3997362273966565
89	1575	1400	3.5742936521318653
89	2000	500	3.1164001361514297
89	2000	550	3.1745859443964983
89	2000	625	3.2618646567641036
89	2000	700	3.3491433691317076
89	2000	800	3.4655149856218483
89	2000	900	3.5818866021119864
89	2000	1000	3.6982582186021262
89	2000	1100	3.814629835092266
89	2000	1250	3.989187259827475
89	2000	1400	4.163744684562683
89	2500	500	3.8098719390112157
89	2500	550	3.8680577472562847
89	2500	625	3.95533645962389
89	2500	700	4.042615171991494
89	2500	800	4.158986788481635
89	2500	900	4.275358404971772
89	2500	1000	4.391730021461912
89	2500	1100	4.508101637952052
89	2500	1250	4.682659062687261
89	2500	1400	4.857216487422471
89	3150	500	4.711385282728937
89	3150	550	4.769571090974007
89	3150	625	4.856849803341611
89	3150	700	4.944128515709216
89	3150	800	5.060500132199357
89	3150	900	5.1768717486894955
89	3150	1000	5.293243365179635
89	3150	1100	5.409614981669773
89	3150	1250	5.584172406404983
89	3150	1400	5.758729831140191
89	4000	500	5.890287347590575
89	4000	550	5.948473155835644
89	4000	625	6.035751868203249
89	4000	700	6.123030580570852
89	4000	800	6.2394021970609925
89	4000	900	6.355773813551131
89	4000	1000	6.472145430041271
89	4000	1100	6.58851704653141
89	4000	1250	6.76307447126662
89	4000	1400	6.937631896001827
89	5000	500	7.277230953310148
89	5000	550	7.335416761555216
89	5000	625	7.422695473922821
89	5000	700	7.509974186290424
89	5000	800	7.626345802780565
89	5000	900	7.742717419270703
89	5000	1000	7.859089035760842
89	5000	1100	7.975460652250983
89	5000	1250	8.150018076986191
89	5000	1400	8.324575501721402
90	500	500	1.0635724159203106
90	500	550	1.1217582241653805
90	500	625	1.2090369365329847
90	500	700	1.2963156489005894
90	500	800	1.4126872653907288
90	500	900	1.5290588818808684
90	500	1000	1.6454304983710075
90	500	1100	1.7618021148611471
90	500	1250	1.936359539596356
90	500	1400	2.110916964331565
90	625	500	1.236940366635257
90	625	550	1.2951261748803269
90	625	625	1.3824048872479313
90	625	700	1.4696835996155357
90	625	800	1.5860552161056753
90	625	900	1.702426832595815
90	625	1000	1.8187984490859541
90	625	1100	1.9351700655760935
90	625	1250	2.1097274903113026
90	625	1400	2.2842849150465114
90	800	500	1.4796554976361824
90	800	550	1.537841305881252
90	800	625	1.6251200182488565
90	800	700	1.7123987306164608
90	800	800	1.8287703471066006
90	800	900	1.9451419635967402
90	800	1000	2.061513580086879
90	800	1100	2.177885196577019
90	800	1250	2.3524426213122274
90	800	1400	2.5270000460474367
90	1000	500	1.7570442187800968
90	1000	550	1.8152300270251667
90	1000	625	1.9025087393927709
90	1000	700	1.9897874517603755
90	1000	800	2.106159068250515
90	1000	900	2.2225306847406547
90	1000	1000	2.3389023012307937
90	1000	1100	2.4552739177209335
90	1000	1250	2.629831342456143
90	1000	1400	2.8043887671913503
90	1250	500	2.10378012020999
90	1250	550	2.16196592845506
90	1250	625	2.249244640822664
90	1250	700	2.3365233531902683
90	1250	800	2.452894969680408
90	1250	900	2.5692665861705475
90	1250	1000	2.6856382026606873
90	1250	1100	2.802009819150826
90	1250	1250	2.9765672438860356
90	1250	1400	3.1511246686212435
90	1575	500	2.55453679206885
90	1575	550	2.6127226003139206
90	1575	625	2.7000013126815245
90	1575	700	2.7872800250491294
90	1575	800	2.9036516415392692
90	1575	900	3.020023258029409
90	1575	1000	3.136394874519547
90	1575	1100	3.252766491009687
90	1575	1250	3.427323915744896
90	1575	1400	3.6018813404801056
90	2000	500	3.14398782449967
90	2000	550	3.2021736327447385
90	2000	625	3.289452345112344
90	2000	700	3.376731057479949
90	2000	800	3.4931026739700877
90	2000	900	3.609474290460227
90	2000	1000	3.7258459069503664
90	2000	1100	3.8422175234405063
90	2000	1250	4.016774948175715
90	2000	1400	4.191332372910924
90	2500	500	3.837459627359456
90	2500	550	3.8956454356045254
90	2500	625	3.9829241479721302
90	2500	700	4.070202860339735
90	2500	800	4.186574476829874
90	2500	900	4.302946093320013
90	2500	1000	4.419317709810153
90	2500	1100	4.535689326300293
90	2500	1250	4.710246751035501
90	2500	1400	4.88480417577071
90	3150	500	4.738972971077178
90	3150	550	4.797158779322247
90	3150	625	4.8844374916898525
90	3150	700	4.971716204057458
90	3150	800	5.088087820547595
90	3150	900	5.204459437037735
90	3150	1000	5.320831053527875
90	3150	1100	5.437202670018015
90	3150	1250	5.611760094753223
90	3150	1400	5.786317519488432
90	4000	500	5.917875035938813
90	4000	550	5.976060844183883
90	4000	625	6.063339556551488
90	4000	700	6.150618268919093
90	4000	800	6.266989885409232
90	4000	900	6.383361501899373
90	4000	1000	6.4997331183895115
90	4000	1100	6.616104734879651
90	4000	1250	6.790662159614859
90	4000	1400	6.965219584350069
90	5000	500	7.304818641658386
90	5000	550	7.363004449903456
90	5000	625	7.45028316227106
90	5000	700	7.537561874638666
90	5000	800	7.653933491128805
90	5000	900	7.770305107618944
90	5000	1000	7.886676724109083
90	5000	1100	8.003048340599221
90	5000	1250	8.177605765334432
90	5000	1400	8.352163190069643
